id,Gender,Have you previously attended any events organized by Tribe?,What day of the week are most convenient for you to attend events?,During which time(s) of the day are you most likely to attend events?,What topics would you be most interested in discussing or learning about during Tribe events?,"Would you like to see more gender focused events (e.g. female entrepreneurship, including discussions with female founders and women in business)",Do you feel that event advertisements are relevant to your interests and needs as a member of your gender group,What improvements or changes would encourage you to attend Tribe events more frequently? (Open-ended)?,Event Date_x,Year,Month,Month_name,index,Event Date_y,Pref_days_cleaned,pref_times_cleaned,pref_topic,final_category
7574451127,Male,Yes,Tuesdays,4pm - 6pm,"Rules and regulations as a employer/entrepreneur, funding",No,Yes,More workshop format instead of presentation,2024-09-17,2024,9,September,25,2024-09-17,Tuesdays,4pm - 6pm,Rules and regulations as a employer/entrepreneur,startup & entrepreneurship
7574451127,Male,Yes,Tuesdays,4pm - 6pm,"Rules and regulations as a employer/entrepreneur, funding",No,Yes,More workshop format instead of presentation,2024-09-17,2024,9,September,25,2024-09-17,Tuesdays,4pm - 6pm, funding,finance & legal
7574452983,Male,Yes,"Mondays, Tuesdays, Wednesdays, Thursdays, Fridays",4pm - 6pm,Start_up related,Yes,Yes,More community focused,2024-09-17,2024,9,September,26,2024-09-17,Mondays,4pm - 6pm,Start_up related,startup & entrepreneurship
7574452983,Male,Yes,"Mondays, Tuesdays, Wednesdays, Thursdays, Fridays",4pm - 6pm,Start_up related,Yes,Yes,More community focused,2024-09-17,2024,9,September,26,2024-09-17,Tuesdays,4pm - 6pm,Start_up related,startup & entrepreneurship
7574452983,Male,Yes,"Mondays, Tuesdays, Wednesdays, Thursdays, Fridays",4pm - 6pm,Start_up related,Yes,Yes,More community focused,2024-09-17,2024,9,September,26,2024-09-17,Wednesdays,4pm - 6pm,Start_up related,startup & entrepreneurship
7574452983,Male,Yes,"Mondays, Tuesdays, Wednesdays, Thursdays, Fridays",4pm - 6pm,Start_up related,Yes,Yes,More community focused,2024-09-17,2024,9,September,26,2024-09-17,Thursdays,4pm - 6pm,Start_up related,startup & entrepreneurship
7574452983,Male,Yes,"Mondays, Tuesdays, Wednesdays, Thursdays, Fridays",4pm - 6pm,Start_up related,Yes,Yes,More community focused,2024-09-17,2024,9,September,26,2024-09-17,Fridays,4pm - 6pm,Start_up related,startup & entrepreneurship
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,2pm - 4pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,2pm - 4pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,2pm - 4pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,4pm - 6pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,4pm - 6pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,4pm - 6pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,6pm - 8pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,6pm - 8pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Tuesdays,6pm - 8pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,2pm - 4pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,2pm - 4pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,2pm - 4pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,4pm - 6pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,4pm - 6pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,4pm - 6pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,6pm - 8pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,6pm - 8pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Thursdays,6pm - 8pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,2pm - 4pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,2pm - 4pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,2pm - 4pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,4pm - 6pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,4pm - 6pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,4pm - 6pm, trends,uncategorized
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,6pm - 8pm,Experienced speakers,ux & design
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,6pm - 8pm, business theories and models,business
7574456170,Female,Yes,"Tuesdays, Thursdays, Saturdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Experienced speakers, business theories and models, trends",Yes,I'm indifferent,"Cross_marketing, advertise in advance",2024-09-17,2024,9,September,27,2024-09-17,Saturdays,6pm - 8pm, trends,uncategorized
7574458157,Male,Yes,Tuesdays,4pm - 6pm,Sales and personal growth,I'm indifferent,I'm indifferent,nil,2024-09-17,2024,9,September,28,2024-09-17,Tuesdays,4pm - 6pm,Sales and personal growth,marketing & sales
7574459758,Male,No,"Tuesdays, Wednesdays, Thursdays",4pm - 6pm,Networking,I'm indifferent,I'm indifferent,nil,2024-09-17,2024,9,September,29,2024-09-17,Tuesdays,4pm - 6pm,Networking,networking
7574459758,Male,No,"Tuesdays, Wednesdays, Thursdays",4pm - 6pm,Networking,I'm indifferent,I'm indifferent,nil,2024-09-17,2024,9,September,29,2024-09-17,Wednesdays,4pm - 6pm,Networking,networking
7574459758,Male,No,"Tuesdays, Wednesdays, Thursdays",4pm - 6pm,Networking,I'm indifferent,I'm indifferent,nil,2024-09-17,2024,9,September,29,2024-09-17,Thursdays,4pm - 6pm,Networking,networking
7574498432,Female,Yes,"Wednesdays, Thursdays, Fridays",4pm - 6pm,nil,Yes,Yes,nil,2024-09-17,2024,9,September,30,2024-09-17,Wednesdays,4pm - 6pm,nil,uncategorized
7574498432,Female,Yes,"Wednesdays, Thursdays, Fridays",4pm - 6pm,nil,Yes,Yes,nil,2024-09-17,2024,9,September,30,2024-09-17,Thursdays,4pm - 6pm,nil,uncategorized
7574498432,Female,Yes,"Wednesdays, Thursdays, Fridays",4pm - 6pm,nil,Yes,Yes,nil,2024-09-17,2024,9,September,30,2024-09-17,Fridays,4pm - 6pm,nil,uncategorized
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,2pm - 4pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,2pm - 4pm, ICT,tech
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,4pm - 6pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,4pm - 6pm, ICT,tech
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,6pm - 8pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Thursdays,6pm - 8pm, ICT,tech
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,2pm - 4pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,2pm - 4pm, ICT,tech
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,4pm - 6pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,4pm - 6pm, ICT,tech
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,6pm - 8pm,Networking,networking
7574499508,Male,Yes,"Thursdays, Fridays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm","Networking, ICT",I'm indifferent,Yes,More networking events,2024-09-17,2024,9,September,31,2024-09-17,Fridays,6pm - 8pm, ICT,tech
7574500029,Male,Yes,Thursdays,4pm - 6pm,nil,I'm indifferent,I'm indifferent,nil,2024-09-17,2024,9,September,32,2024-09-17,Thursdays,4pm - 6pm,nil,uncategorized
7574500620,Male,Yes,Wednesdays,"2pm - 4pm, 4pm - 6pm",nil,Yes,Yes,nil,2024-09-17,2024,9,September,33,2024-09-17,Wednesdays,2pm - 4pm,nil,uncategorized
7574500620,Male,Yes,Wednesdays,"2pm - 4pm, 4pm - 6pm",nil,Yes,Yes,nil,2024-09-17,2024,9,September,33,2024-09-17,Wednesdays,4pm - 6pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Tuesdays,2pm - 4pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Tuesdays,4pm - 6pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Tuesdays,6pm - 8pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Wednesdays,2pm - 4pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Wednesdays,4pm - 6pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Wednesdays,6pm - 8pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Thursdays,2pm - 4pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Thursdays,4pm - 6pm,nil,uncategorized
7574502084,Male,Yes,"Tuesdays, Wednesdays, Thursdays","2pm - 4pm, 4pm - 6pm, 6pm - 8pm",nil,I'm indifferent,Yes,"less IT and AI, More eye on ground matters",2024-09-17,2024,9,September,34,2024-09-17,Thursdays,6pm - 8pm,nil,uncategorized
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,4pm - 6pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,4pm - 6pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,4pm - 6pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,4pm - 6pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,6pm - 8pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,6pm - 8pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,6pm - 8pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Mondays,6pm - 8pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,4pm - 6pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,4pm - 6pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,4pm - 6pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,4pm - 6pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,6pm - 8pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,6pm - 8pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,6pm - 8pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Tuesdays,6pm - 8pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,4pm - 6pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,4pm - 6pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,4pm - 6pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,4pm - 6pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,6pm - 8pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,6pm - 8pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,6pm - 8pm, Tech,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Wednesdays,6pm - 8pm, UX/Psychology based startups,startup & entrepreneurship
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Fridays,4pm - 6pm,IT,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Fridays,4pm - 6pm, AI,tech
7574503701,Male,No,"Mondays, Tuesdays, Wednesdays, Fridays","4pm - 6pm, 6pm - 8pm","IT, AI, Tech, UX/Psychology based startups",Yes,Yes,nil,2024-09-26,2024,9,September,35,2024-09-26,Fridays,4pm - 6pm, Tech,tech
